Report Date,FIPS,Locality,VDH Health District,Total Cases,Hospitalizations,Deaths
4/26/2021,4,0
4/ax,7,1,0
oty,Alleghany,39,1,0
4/26/20ax,7,1,0
ockbridge,Central Shenandoah,5,0,0
4/26/ax,7,1,0
oRockingham,Central Shenandoah,184,14,1
4/2ax,7,1,0
o7,Russell,Cumberland Plateau,3,1,0
4ax,7,1,0
1169,Scott,Lenowisco,6,1,1
4ax,7,1,0
1171,Shenandoah,Lord Fairfax,74,10,1
ax,7,1,0
11173,Smyth,Mount Rogers,1o7,ord Fairfax,7,1,05,Southampton,Western Tidewater,11fax,7,1,05/2020,51177,Spotsylvania,Rappahannockfax,7,1,0
4/26/2020,51179,Staffordnnock,30fax,7,1,0
2,2
4/26/2020,51181,6ord Fairfax,7,1,0
4/26/2020,51183,Sussex,Cra3e,Lo7Fairfax,7,1,0
451185,Tazewell,Cumb,1,0Fai8243,Clarke,Lord 26/2020,51187,Warren,Lor3pahannockfax,7,1,026/2020,51191,Washington,Mount Rogers,34,fax,7,1,02020,51193,Westmoreland,Three Rivers10,51161,Rfax,7,1,02195,Wise,Lenowisco,20,9,11,4/26/2020,fax,7,1,02,Mount Rogers,11,1,1
4/26/2020,51199,Yofax,7,1,02a,44,6,1
4/26/2020,51510,Alau,3,ock,30fax,7,1,0591,80,19
4/26/2020,51520,Bristol,Mountfax,7,1,059,0
4/26/2020,51530,Buena Vista Citfax,7,1,059henandoah,5,0,0
4/26/2020fax,7,1,059lottesville,Thomas ,1,5,0,1/2020fax,7,1,0592020,51550,Chesapeake,Ches,0926/2020fax,7,1,05/2020,51570,Colonial Heights,Chefax,7,1,05/5,0,3
4/26/2020,51580,Covington,Alleghanyfax,7,1,05/6/2020,51590,Danville,Pittsylvanifax,7,1,05/33,13,1
4/26/2020,515954/2poria,Crafax,7,1,05/
4/26/2020,51600,Fairfax City,Fairffax,7,1,05
4/26/2020,51610,Falls Church,Fairffax,7,1,05
4/26/2020,51620,Franklin City,Westerfax,7,1,05
,16,0,0
4/26/2020,51630,Fredericksfax,7,1,05hannock,23,6,0
4/26/2020,5164,Crater,304/21,0,efs,4,1,0
4/26/2020,51650,Hampton,Hampton,14/21,0,efs,26/2020,51660,Harrisonburg,Cent4/21,0,efs,oah,371,24,9
4/26/2020,51670,H514,1
4/2ax,7,1,0,0
4/26/2020,51678,Lex2926/2020fax,7,1,05ndoah,3,0,0
4/26/2020,51680,Lynchbfax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Manassas City,fax,7,1,05niam,158,25,2
4/26/2020,51685,Manasfax,7,1,05nince William,45,6,1
4/2637y,12,5,1fax,7,1,05nle,West Piedmont,0,0,0
4/25,Manasfax,7,1,05ort News,Peninsula,111,32,6
4/26/1770,21017,Bathfax,7,1,05o,179,34,3
4/26/2020,51720,Nortfax,7,1,05oo,2,1,0
4/26/2020,51730,Petersburg,Crater,27,fax,7,1,05o2020,51735,Poquoson,Peninsula,679Clarke,Lord Fairfa0,Portsmouth,Portsmouth,108,32,5
4/26/2rd Fairfa0,adford,New River,3,0,0
4/26/2020,51760,Rird Fairfa0,,Richmond,301,58,14
4/26/2020,51770,3s City,fax,7,1,05ke,33,5,0
4/26/2020,51775,Salem,Alleghafax,7,1,05k/26/2020,51790,Sta5ton,Arlinfax,7,1,05doah,10,0,0
4/26/2020,518002ax,7,1,0
4/21,0,efewater,147,31,5
4/26/2020,51810,V4/21,0,efewch,Virginia Beach,345,72,10
4/272020,518204/21,0,efew,Central Shenandoah,10,1,0
4/143,C3518204/21,0,efewburg,Peninsula,15,6,1
4198
4/2518204/21,0,efeer,Lord Fairfax,33,1,0
4/4/21,0,efee01,Accomack,Easternahannockfax,7,1,04/25/2020,51003,Albemarle,Thomas Jeffersonfax,7,1,04//25/2020,51005,Alleghan214,1
4/2ax,7,1,0,/25/2020,51007,Amelia,Piedmo0t,15,6,1ax,7,1,0,/51009,Amherst,Central Virgin/33720,Nortfax,7,1,051011,Appomattox,Central Virgifax,7,1,051
4/25/2020,51013,Arlington,Arlinfax,7,1,0519,29
4/25/2020,51015,Augustfax,7,1,0 Shenandoah,36,2,1
4/25/2072051014/21,0
4/243,eShenandoah,0,0,0
4/25/2020,51019,B
4/243,eStral Virginia,24,1,0
4/25/2020,51021,Bland,Mount
4/243,eS0,0
4/25/2020,51023,Botetourt,Allegh8rd Fairfax
4/243,eS,51025,Brunswick,Southside,04,3,0
4/2
4/243,eS27,Buchanan,Cumberland Plateau,13,3,0
4/25/
4/243,eS,Buckingham,Piedmont,34,6,0
4/25
4/243,eS1,Campbell,Central Virginia,10,0,020,3s City,fax,7,1,0oline,Rappahannock,21,5,Augustfax,7,1,0035,Carroll,Mount Rogers,3,1,0
4/25fax,7,1,006,Charles City,Chickahominy,12,5,1fax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/25/2020,510fax,7,1,00field,Chesterfield,440,39,18
4/254,1
4/2ax,7,1,0e,Lord Fairfax,7,1,0
4 Vista Citfax,7,1,0irfax,7,1,0
4/243,Cla1minyAugustfax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,0
40243,Clarkefax,7,1,00fax,7,1,0
4/243,Cla1ke,Lord Ffax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,1,0
4/243fax,7,1,00rd Fairfax,7,1,0
4/243,Clarkeh8r243,Clarke,Lord F
4/243,Clarke,Lord Fairfax,7,1,0
44e,Lor,Clarke,Lord F
4ax,7,1,0
4/243,Clarke,Lord Fair015,Augustfax,7,1,0arke,Lord Fairfax,7,1,0
4/243,Clarke,Lorfax,7,1,0,7,1,0
4/243,Clarke,Lord Fa09fax,7,1,0fax,7,1,0,rke,Lord Fairfax,7,169fax,
4/25/
4/243,e Fairfax,7,1,0
4/243,Clarke,Lo
4/243,e ,7,1,0
4/243,Clarke,Lord112,5,1fax,7,1,0/243,Clarke,Lord Fairfax,7,1,0
4fax,7,1,0/e,Lord Fairfax,7,1,0
4/2433rfax,7,1,0fax,7,1,0/7,1,0
4/243,Clarke,Lord Fairfafax,7,1,0//243,Clarke,Lord Fairfax,72//28/20ock,30fax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lord Fafax,7,1,0 F
4/243,Clarke,Lor,Hampton,14/21,0,ef243,Clarke,Lord Fairfax,7,1,0
4/243,Clarke4/21,0,efrfax,7,1,0
4/243,Clarke,Lord Fa1mo0t,7,1,0fax,7,1,0larke,Lord Fairfax,7,1,0
4/243,Cla243doa1Clarke4/21,0,efr24/243,Clarke,Lord Fairfax,7,1,0
4/243,Clar4/21,0,efrirfax,7,1,0
4/243,Clarke,Lord Fairfa4/21,0,efr/243,Clarke,Lord Fairfax,7,1,0
4/243,4ax,7,1,0d Fairfax,7,1,0
4/243,Clar5,Emord Fair4ax,7,1,0d4/243,Clarke,Lord Fairfax,7,1,2
4/243,Cl4ax,7,1,0dairfax,7,1,0
4/243,Clarke,Lord 4ax,7,1,0d,0
4/243,Clarke,Lord Fairfax4ax,7,1,0d43,Clarke,Lord Fairfax,7,1,0
4/243,C4ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lord Fairfax,4ax,7,1,0 3,Clarke,Lord Fairfax,7020,20243rfax,4ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lord Fairfax,4ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243,C4ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,,0
4/243,4ax,7,1,04/243,Clarke,Lord Fairfax,7,1,04ax,7,1,04ke,Lord Fairfax,7,1,0
4/243,Clar4ax,7,1,04rfax,7,1,0
4/243,Clarke,Lord Fai4ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1,d Fairfax,4ax,7,1,0 Fairfax,7,1,0
4/243,Cl1rke,Lord 4ax,7,1,01,0
4/243,Clarke,Lord Fairfax,7,1,0
4/4ax,7,1,01Lord Fairfax,7,1,0
4/243,CLord Fai4ax,7,1,0,7,1,0
4/243,Clarke,Lord Fairfax,4ax,7,1,0,3,Clarke,Lord Fairfax,7,1,0
4/243,Clar4ax,7,1,0,rfax,7,1,0
4/243,Cla8 Fairfax,4ax,7,1,0,0
4/243,Clarke,Lord Fairfax,/2548 F7rfax,4ax,7,1,0,erson,7d Fairfax,7,1,0
4/21,0,e4ax,7,1,0,Fairfax,7,1,0Fairfax,7,1,0
4ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,1r0ax,7,1,0
4ax,7,1,0,020,51149,Prince George,Crater,304ax,7,1,0/2020,51153,Prince William,Prince William,4ax,7,1,0/
4/26/2020,51155,Pu2r5illiam,4ax,7,1,0/0
4/26/2020,51157,Rad Fairfax,4ax,7,1,0ock Rapidan,2,0,0
453,14,2055rfax,4ax,7,1,0ounty,Three Rivers,89,4,0
4/26/2wat,4,0
4/4ax,7,1,0oty,Alleghany,39,1,0
4/26/204ax,7,1,0ockbridge,Central Shenandoah,5,0,arke,Lor4ax,7,1,0oRockingham,Central Shenandoah,184,14,1
4/24ax,7,1,0o7,Russell,Cumberland Platxington,Cen4ax,7,1,01169,Scott,Lenowisco,6,1,1
44ax,7,1,01171,Shenandoah,Lord Fairfaxssas City,4ax,7,1,011173,Smyth,Mount Rogers,1o7,ord Fair4ax,7,1,01,Southampton,Western Tidewater,114ax,7,1,01/2020,51177,Spotsylvania,Rappahannock4ax,7,1,0
4/26/2020,51179,Staffordnnock,304ax,7,1,0
2,2
4/26/2020,51181,6ord Fairf4ax,7,1,0
/26/2020,51183,Sussex,Cra0e,Lo7Fairf4ax,7,1,0
51185,Tazewell,Cumb29
4/2686Fairf4ax,7,1,0
6/2020,51187,Warren,Lor2pahannock4ax,7,1,026/2020,51191,Washington,Mount Rogers,34,4ax,7,1,02020,51193,Westmoreland,Three Rivers10,51161,R4ax,7,1,02195,Wise,Lenowisco,20,9,1,1,026/2020,4ax,7,1,02,Mount Rogers,11,1,1
4/26/2020,51199,Yo4ax,7,1,02a,44,6,1
4/26/2020,51510,Al3u,3,ock,304ax,7,1,0591,80,19
4/26/2020,51520,Bri3,51199,Yo4ax,7,1,059,0
4/26/2020,51530,Buena Vista Cit4ax,7,1,059henandoah,5,0,0
4/26/20204ax,7,1,059lottesville,Thomas 29
oRo16/20204ax,7,1,0592020,51550,Chesapeake,Ches,8ngton,Cen4ax,7,1,05/2020,51570,Colonial H3,51199,Yo4ax,7,1,05/5,0,3
4/26/2020,51580,Covington,Alleghany4ax,7,1,05/6/2020,51590,Danville,Pd Fairfax,4ax,7,1,05/33,13,1
4/26/2020,515957Empor7rfax,4ax,7,1,05/
4/26/2020,51600,Fairfax 3,51199,Yo4ax,7,1,05
4/26/2020,51610,Falls Ch0rke,Lord 4ax,7,1,05
4/26/2020,51620,Franklin City,Wester4ax,7,1,05
,16,0,0
4/26/2020,51630,Fredericks4ax,7,1,05hannock,23,6,0
4/26/2020,51615 Fairfax,4ax,7,1,05,4,1,0
4/26/2020,51650,Hampton6ty,Wester4ax,7,1,05,26/2020,51660,Harrisodewater,114ax,7,1,0s,oah,371,24,9
4/26/2020,51670,H214,1
4/24ax,7,1,0,0
4/26/2020,51678,Leo0t,11
4/24ax,7,1,0,ndoah,3,0,0
4/26/2020,51680,Lynchb4ax,7,1,0,n Virginia,50,5,1
4/26/2020,51683,Manassas City,4ax,7,1,0,niam,158,25,2
4/26/2020,980,Lynchb4ax,7,1,0,nince William,45,6,1
4/2634y,12,5,14ax,7,1,0,nle,West Piedmont,0,0,02,51720,Nor4ax,7,1,0,ort News,Peninsula,111,32,6
4/26/1e,Cr202080,Nor4ax,7,1,0,o,179,34,3
4/26/2020,51720,Nort4ax,7,1,0,oco,2,2,0
4/27/2020,51730,Petersburg,Crater,304ax,7,1,0,o2020,51735,Poquoson,Peninsula,666rke,Lord 4ax,7,1,00,Portsmouth,Portsmouth,108,32,5
4/26/24ax,7,1,00,adford,New River,3,0,0
4/26/2020,51760,Ri4ax,7,1,00,,Richmond,301,58,14
4/26/2020,51hannoc City,4ax,7,1,0,ke,33,5,0
4/26/2020,51775,Sal25
4/26/24ax,7,1,00,/26/2020,51790,Sta5ton,Arlin4ax,7,1,00doah,10,0,0
4/26/2020,518065ington,Cen4ax,7,1,00dater,147,31,5
4/26/2020,51810,V4ax,7,1,00dch,Virginia Beach,345,72,10
4/272020,518204ax,7,1,00d,Central Shenandoah,10,1,0
97216,1518204ax,7,1,00dburg,Peninsula,15,6,1
4192548 2,5,14ax,7,1,0,er,Lord Fairfax,33,1,0
4/4ax,7,1,0,e01,Accomack,Easternahannock4ax,7,1,0,e25/2020,51003,Albemarle,Thomas Jefferson4ax,7,1,0,e/25/2020,51005,Allegha3614,1
4/24ax,7,1,0,/25/2020,51007,Amelia,Piedmo0t,15,6,14ax,7,1,0,/51009,Amherst,Central Virgin/ Jefferson4ax,7,1,0,1011,Appomattox,Central Virgi4ax,7,1,0,1
4/25/2020,51013,Arlington,Arlin4ax,7,1,0,19,29
4/25/2020,513d Fairfax4ax,7,1,0 Shenandoah,36,2,1
4/25/20niner,1ke,Lor4ax,7,1,0Shenandoah,0,0,0
4/25/2020,51019,B4ax,7,1,0Stral Virginia,24,1,0
4/25/2020,51021,Bland,Mount4ax,7,1,0S0,0
4/25/2020,51023,Botetourt,Allegh5rd Fairfax4ax,7,1,0S,51025,Brunswick,Southsid,1
443rke,Lor4ax,7,1,0S27,Buchanan,Cumberland Plateau,13,1,6,1518204ax,7,1,0S,Buckingham,Piedmont,34,6,0
4/254ax,7,1,0S1,Campbell,Central Virginia,10,0,01nnoc City,4ax,7,1,0oline,Rappahannock,21,as City,4ax,7,1,0035,Carroll,Mount Rogers,3,1 Fairfax4ax,7,1,006,Charles City,Chickahomid Faairfax4ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/2land,Mount4ax,7,1,00field,Chesterfield,440,39,18
4/,CLord Fai4ax,7,1,0e,Lord Fairfax,7,1,0
4 Vista Cit4ax,7,1,0erfax,7,1,0
4/243,C19,2 Fairfax4ax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,0
o,1l3u9irfax4ax,7,1,00fax,7,1,0
4/243,Cl,0
sta Cit4ax,7,1,0ef0
4/243,Clarke,Lord Fairfax,7,1,0
4/2434ax,7,1,0erd Fairfax,7,1,0
4/243,Clarkeh8r243,Clar4ax,7,1,0er/243,Clarke,Lord Fairfax,7,1,0
5171043,Clar4ax,7,1,0erax,7,1,0
4/243,Clarke,Lord Fair015,August4ax,7,1,0erke,Lord Fairfax,7,1,0
4/243,Clarke,Lor4ax,7,1,0,7,1,0
4/243,Clarke,Lord Fa07fax,7,1,04ax,7,1,0,rke,Lord Fairfax,7,1a1mo1,1518204ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo4ax,7,1,0 ,7,1,0
4/243,Clarke,Lord0aairfax4ax,7,1,0/243,Clarke,Lord Fairfax,7,1,0
44ax,7,1,0/e,Lord Fairfax,7,1,0
4/2430
4/2,0
44ax,7,1,0/7,1,0
4/243,Clarke,L680,Lynchb4ax,7,1,0//243,Clarke,Lord Fairfax,72ke,,0262,0
44ax,7,1,0/Fairfax,7,1,0
4/243,Clarke,Lord Fa4ax,7,1,0/F
4/243,Clarke,Lor,Hampton,14ax,7,1,0/43,Clarke,Lord Fairfax,7,1,0
4/243,Clarke4ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord Fty,W4/2,0
44ax,7,1,0larke,Lord Fairfax,7,1,0
4/243,Cla21065ing,0
44ax,7,1,0l24/243,Clarke,Lord Fairfax,7,1,0
4/243,Clar4ax,7,1,0lirfax,7,1,0
4/243,Clarke,L4r243,Clar4ax,7,1,0r/243,Clarke,Lord Fairfax,7,1,6,0
4/253ax,7,1,0d Fairfax,7,1,0
4/243,Cla7e,Lor2
4/253ax,7,1,0d4/243,Clarke,Lord Fairfax,7,1,1
4/243,Cl3ax,7,1,0dairfax,7,1,0
4/243,Clarke,Lord 3ax,7,1,0d,0
4/243,Clarke,Lord Fairfax3ax,7,1,0d43,Clarke,Lord Fairfax,7,1,0
4/243,C3ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lord Fairfax,3ax,7,1,0 3,Clarke,Lord Fairfax,68erso8243rfax,3ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lor3pahannock3ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243,C3ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,1
4/243,C3ax,7,1,04/243,Clarke,Lord Fairfax,7,1,03ax,7,1,04ke,Lord Fairfax,7,1,0
6/243,Clar3ax,7,1,04121,Montgomery,New River,54,6,1
3ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1,d Fairfax,3ax,7,1,04Fairfax,7,1,0
4/243,Cl1rke,Lord 3ax,7,1,01,0
4/243,Clarke,Lord Fairfax,7,1,0
4/3ax,7,1,01Lord Fairfax,7,1,0
4/243,CLord Fai3ax,7,1,017,1,0
4/243,Clarke,Lord Fairfax,3ax,7,1,013,Clarke,Lord Fairfax,7,1,0
4/4hannock3ax,7,1,0,rfax,7,1,0
4/243,Cla8 Fairfax,3ax,7,1,0,0
4/243,Clarke,Lord Fairfax,02634y7rfax,3ax,7,1,0,erson,7d Fairfax,7,1,0
4/21,0,e3ax,7,1,0,Fairfax,7,1,0Fairfax,7,1,0
3ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,1xingtannock3ax,7,1,0,020,51149,Prince George,Crater,303ax,7,1,0/2020,51153,Prince William,Prince William,3ax,7,1,0/
4/26/2020,51155,Pu2rke,Lord 3ax,7,1,0/0
4/26/2020,51157,Rad Fairfax,3ax,7,1,0/ck Rapidan,2,0,0
4362rk1,076rfax,3ax,7,1,0ounty,Three Rivers,89,4,0
4/26/264d Fairfax3ax,7,1,0oty,Alleghany,39,1,0
4/26/203ax,7,1,0ockbridge,Central Shenandoah,5,0,ar3rfax,3ax,7,1,0oRockingham,Central Shenandoah,18433720,Nort3ax,7,1,0o7,Russell,Cumberland Platxington,Cen3ax,7,1,01169,Scott,Lenowisco,6,1,1
43ax,7,1,01171,Shenandoah,Lord Fairfaxssas City,3ax,7,1,011173,Smyth,Mount Rogers,1o3,ord Fair3ax,7,1,01,Southampton,Western Tidewater,113ax,7,1,01/2020,51177,Spotsylvania,Rappahannock3ax,7,1,0
4/26/2020,51179,Stafford5r3rfax,3ax,7,1,0
2,2
4/26/2020,51181,d Fairfax,3ax,7,1,0
/26/2020,51183,Sussex,C9/27/27rfax,3ax,7,1,0
51185,Tazewell,Cumbo829/28d Fair3ax,7,1,0
6/2020,51187,Warren,Lorppahannock3ax,7,1,026/2020,51191,Washington,Mount Rogers,34,3ax,7,1,02020,51193,Westmoreland,Three Rivers10,51161,R3ax,7,1,02195,Wise,Lenowisco,20,9,,02,026/2020,3ax,7,1,02,Mount Rogers,11,1,1
4/26/2020,51199,Yo3ax,7,1,02a,44,6,1
4/26/2020,51510,Al1u,3,ock,303ax,7,1,0591,80,19
4/26/2020,51520,Bri3,51199,Yo3ax,7,1,059,0
4/26/2020,51530,Buena Vista Cit3ax,7,1,059henandoah,5,0,0
4/21,0,e3ax,7,1,059lottesville,Thomas498264d121,0,e3ax,7,1,0592020,51550,Chesapeake,Ches,8n8/21,0,e3ax,7,1,05/2020,51570,Colonial H3,51199,Yo3ax,7,1,05/5,0,3
4/26/2020,51580,Covington,Alleghany3ax,7,1,05/6/2020,51590,Danville,Pd Fairfax,3ax,7,1,05/33,13,1
4/26/2020,51595714/27/rfax,3ax,7,1,05/
4/26/2020,51600,Fairfax 3,51199,Yo3ax,7,1,05
4/26/2020,51610,Falls Ch0rke,Lord 3ax,7,1,05
4/26/2020,51620,Franklin City,Wester3ax,7,1,05
,16,0,0
4/26/2020,51630,Fredericks3ax,7,1,05hannock,23,6,0
4/26/2020,51612 Fairfax,3ax,7,1,05,4,1,0
4/26/2020,51650,Hampton6ty,Wester3ax,7,1,05,26/2020,51660,Harris8ty,Wester3ax,7,1,05,oah,371,24,9
4/26/2020,51670,H214,1
4/23ax,7,1,05,
4/26/2020,51678,Le22rke,Lord 3ax,7,1,05ndoah,3,0,0
4/26/2020,51Rogers,34,3ax,7,1,0,n Virginia,50,5,1
4/26/2020,51683,Manassas City,3ax,7,1,0,niam,158,25,2
4/26/2020,980,Lynchb3ax,7,1,0,nince William,45,6,1
4/26291 Fairfax3ax,7,1,0,nle,West Piedmont,0,0,02,51720,Nor3ax,7,1,0,ort News,Peninsula,111,32,6
4/26/0Lord082080,Nor3ax,7,1,0,o,184,36,3
4/27/2020,51720,Nor3ax,7,1,0,oco,2,2,0
4/27/2020,51730,Petersburg,Crater,303ax,7,1,0,o2020,51735,Poquoson,Peninsula,666rke,Lord 3ax,7,1,0,,Portsmouth,Portsmouth,108,32o,6,1,1
43ax,7,1,00,adford,New River,3,0,0
4/26/2020,51760,Ri3ax,7,1,00,,Richmond,301,58,14
4/26/2020,5163u,3, City,3ax,7,1,0,ke,33,5,0
4/26/2020,51775,Sal25
4/26/23ax,7,1,0,k/26/2020,51790,Sta5ton,Arlin3ax,7,1,0,doah,10,0,0
4/26/2020,518058ngton,Cen3ax,7,1,00dater,147,31,5
4/26/2020,51810,V3ax,7,1,00dch,Virginia Beach,345,72,10
4/271020,518203ax,7,1,00d,Central Shenandoah,10,1,0
94216,1518203ax,7,1,00dburg,Peninsula,15,6,1
4180548 2,5,13ax,7,1,00er,Lord Fairfax,33,1,0
4/3ax,7,1,00e01,Accomack,Easte5pahannock3ax,7,1,0,e25/2020,51003,Albemarle,Thomas Jefferson3ax,7,1,0,e/25/2020,51005,Allegha3014,1
4/23ax,7,1,05/25/2020,51007,Amelia,Piedmo0t,15,6,13ax,7,1,05/51009,Amherst,Central Virgin/ Jefferson3ax,7,1,05/011,Appomattox,Central Virgi3ax,7,1,05/
4/25/2020,51013,Arlington,Arlin3ax,7,1,05/9,29
4/25/2020,513d Fairfax3ax,7,1,0 Shenandoah,36,2,1
4/25/2012 7Empock,303ax,7,1,0Shenandoah,0,0,0
4/25/2020,51019,B3ax,7,1,0Stral Virginia,24,1,0
4/25/2020,51021,Bland,Mount3ax,7,1,0S0,0
4/25/2020,51023,Botetourt,Allegh4rd Fairfax3ax,7,1,0S,51025,Brunswick,Southsid,86sape5irfax3ax,7,1,0S27,Buchanan,Cumberland Plateau,13,1,6,airfax3ax,7,1,0S,Buckingham,Piedmont,34,6,0
4/253ax,7,1,0S1,Campbell,Central Virginia,10,0,01nnoc City,3ax,7,1,0S1ine,Rappahannock,21,as City,3ax,7,1,0035,Carroll,Mount Rogers,3,1 Fairfax3ax,7,1,006,Charles City,Chickahomi5 Faairfax3ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/2land,Mount3ax,7,1,00field,Chesterfield,440,39,18
4/014,1
4/23ax,7,1,0e,Lord Fairfax,7,1,0
4 Vista Cit3ax,7,1,0erfax,7,1,0
4/243,C19,2 Fairfax3ax,7,1,0e0
4/243,Clarke,Lord Fairfax,7,1,0
4627/280,Nor3ax,7,1,00fax,7,1,0
4/243,Cl,0
sta Cit3ax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,1,0
4/2433ax,7,1,00rd Fairfax,7,1,0
4/243,Clarkeh7r243,Clar3ax,7,1,00r/243,Clarke,Lord Fairfax,7,1,0
Lord27/rfax,3ax,7,1,0erax,7,1,0
4/243,Clarke,Lord Fai38d Fairfax3ax,7,1,0erke,Lord Fairfax,7,1,0
4/243,Clarke,Lor3ax,7,1,0,7,1,0
4/243,Clarke,Lord Fa05fax,7,1,03ax,7,1,0,rke,Lord Fairfax,7,13614115,6,13ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo3ax,7,1,0 ,7,1,0
4/243,Clarke,Lor9aairfax3ax,7,1,0/243,Clarke,Lord Fairfax,7,1,0
43ax,7,1,0/e,Lord Fairfax,7,1,0
4/29y,W4/2,0
43ax,7,1,0/7,1,0
4/243,Clarke,L680,Lynchb3ax,7,1,0//243,Clarke,Lord Fairfax,72o20h5rd ynchb3ax,7,1,0/Fairfax,7,1,0
4/243,Cla28
sta Cit3ax,7,1,0/F
4/243,Clarke,Lor,Hampton,13ax,7,1,0/43,Clarke,Lord Fairfax,7,1,0
4/243,Clarke3ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord Ft66291 larke3ax,7,1,0rarke,Lord Fairfax,7,1,0
4/243,Cla28,Po80,Nor3ax,7,1,0l24/243,Clarke,Lord Fairfax,7,1,00
4/243,C3ax,7,1,0lirfax,7,1,0
4/243,Clarke,L4r243,Clar3ax,7,1,0l/243,Clarke,Lord Fairfax,7,1243,Clarke2ax,7,1,0d Fairfax,7,1,0
4/243,Cla79,G243,Clar2ax,7,1,0d4/243,Clarke,Lord Fairfax,7,168
4/243,Cl2ax,7,1,0dairfax,7,1,0
4/243,Clarke,Lord 2ax,7,1,0d,0
4/243,Clarke,Lord Fairfax2ax,7,1,0d43,Clarke,Lord Fairfax,7,1,rppahannock2ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lor243,Clarke2ax,7,1,0 3,Clarke,Lord Fairfax,663u,36243rfax,2ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lor51720,Nort2ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243,C2ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,,Crater,302ax,7,1,04/243,Clarke,Lord Fairfax,7,1,02ax,7,1,04ke,Lord Fairfax,7,1,0
6/243,Clar2ax,7,1,04121,Montgomery,New River,54,6,1
2ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1,d Fairfax,2ax,7,1,04Fairfax,7,1,0
4/243,C4
46airfax,2ax,7,1,01,0
4/243,Clarke,Lord Fairfax,7,1,0
4/2ax,7,1,01Lord Fairfax,7,1,0
4/2430,54,6,1
2ax,7,1,017,1,0
4/243,Clarke,Lord Fairfax,2ax,7,1,013,Clarke,Lord Fairfax,7,1,0
ssas City,2ax,7,1,01rfax,7,1,0
4/243,Cla8 ,1,0
4/2ax,7,1,0,0
4/243,Clarke,Lord Fairfax356or5170
4/2ax,7,1,0,erson,7d Fairfax,7,1,06 Fairfax,2ax,7,1,0,Fairfax,7,1,0Fairfax,7,1,0
2ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,173ral Virgi2ax,7,1,0,020,51149,Prince George,Crater,302ax,7,1,0/2020,51153,Prince William,Prince William,2ax,7,1,0/
4/26/2020,51155,P8Crater,302ax,7,1,0/0
4/26/2020,51157,Raax,7,1,0
2ax,7,1,0/ck Rapidan,2,0,0
4256saprd 61,0
2ax,7,1,0ounty,Three Rivers,89,4,0
4/26/256s243,Clar2ax,7,1,0oty,Alleghany,39,1,0
4/26/202ax,7,1,0ockbridge,Central Shenandoah,k/2,ar3rfax,2ax,7,1,0oRockingham,Central Shenandoah,18433720,Nort2ax,7,1,0o7,Russell,Cumberland Platx6ngton,Cen2ax,7,1,01169,Scott,Lenowisco,6,1,1
42ax,7,1,01171,Shenandoah,Lord Fairfaxssas City,2ax,7,1,011173,Smyth,Mount Rogers,1o3,ord Fair2ax,7,1,01,Southampton,Western Tidewater,112ax,7,1,01/2020,51177,Spotsylvania,R9pahannock2ax,7,1,0
4/26/2020,51179,Staff24sas3rfax,2ax,7,1,0
2,2
4/26/2020,51181,2Crater,302ax,7,1,0
/26/2020,51183,Sussex,C91710461,0
2ax,7,1,0
51185,Tazewell,Cum6xing6,821,0
2ax,7,1,0
6/2020,51187,Warren,Lorppahannock2ax,7,1,026/2020,51191,Washington,Mount Rogers,34,2ax,7,1,02020,51193,Westmoreland,Three Rivers00,51161,R2ax,7,1,02195,Wise,Lenowisco,20,9,,e,,0261161,R2ax,7,1,02,Mount Rogers,11,1,1
4/26/2020,51199,Yo2ax,7,1,02a,44,6,1
